title,company,location,posted_time,description,link
Systems Engineer,Informatic Technologies,"Parsippany, NJ",1 week ago,"As a Systems Engineer III, your day to day activities to maintaining the test environments, troubleshooting problems and working...",https://www.dice.com/jobs/detail/Systems-Engineer-Informatic-Technologies-Parsippany-NJ-07054/10174401/ITI_21309_NJ
Java developer 19-17076,"Sunrise Systems, Inc.","Franklin Lakes, NJ",1 week ago,Position Summary The Software Development Engineer uses in-depth knowledge and experience to oversee the writing and modifying of...,https://www.dice.com/jobs/detail/Java-developer-19%26%234517076-Sunrise-Systems%2C-Inc.-Franklin-Lakes-NJ-07417/sunrise/19%26%234517076
Data Engineers/Architects,Intellibee Inc,"New York, NY",4 days ago,"Required Skills: Hands on experience required, Python programming, Experience working on both SQL/NOSQL databases, Data Lake services...",https://www.dice.com/jobs/detail/Data-Engineers%26%2347Architects-Intellibee-Inc-New-York-NY-10001/91093006/6337726
Airflow Developer (Workflow...,Synechron Inc.,"Weehawken, NJ",3 days ago,"About Synechron Synechron, one of the fastest-growing digital, business consulting & technology services providers, is a $500...",https://www.dice.com/jobs/detail/Airflow-Developer-%28Workflow-Platform%29-Synechron-Inc.-Weehawken-NJ-07086/10111699/6346816
Identity and Access Management...,"Alltech Consulting Services, Inc.","Nyc, NY",3 days ago,Description: Title: Identity and Access Management Engineer The Public Cloud Transformation Services (PCTS) team is responsible for...,https://www.dice.com/jobs/detail/Identity-and-Access-Management-Engineer-%26%2345-IAM-Alltech-Consulting-Services%2C-Inc.-Nyc-NY-10001/10114281/A2485
AWS Cloud Engineer,"Alltech Consulting Services, Inc.","New York, NY",3 days ago,"Migrating complex, multi-tier applications from on-prem to AWS Selecting appropriate AWS services to design and deploy an application...",https://www.dice.com/jobs/detail/AWS-Cloud-Engineer-Alltech-Consulting-Services%2C-Inc.-New-York-NY-10004/10114281/A2557
Unix/Linux Help Desk Technician,Perennial Resources International,"Orangeburg, NY",3 days ago,I have a Linux/Unix Help Desk Technician role that needs someone with basic knowledge of Unix or Linux with solid,https://www.dice.com/jobs/detail/Unix%26%2347Linux-Help-Desk-Technician-Perennial-Resources-International-Orangeburg-NY-08810/10124617/LJS%26%2345UNIXLINUX
Data Scientist,"ReqRoute, Inc","Nyc, NY",3 days ago,"Hi, I am looking for Data Scientist @ NYC,NY location.If you are interested please send me your resume to (ashish@reqroute.com).Thank",https://www.dice.com/jobs/detail/Data-Scientist-ReqRoute%2C-Inc-Nyc-NY-10001/10349715/6056557
Sr. Big Data Database Developer,Confidential Company,"Parsippany, NJ",2 days ago,"Position: Sr. Big Data Database Developer Location: Parsippany NJ Duration: Long Term Contract Develop, implement and optimize data...",https://www.dice.com/jobs/detail/Sr.-Big-Data-Database-Developer-Confidential-Company-Parsippany-NJ-07054/10115483/833233
Remote Senior Software Engineer -...,NextGen Global Resources LLC,"Warren, NJ",9 hours ago,We are looking for an enthusiastic self-starter looking to join our organization dedicated to creating augmented and virtual reality...,https://www.dice.com/jobs/detail/Remote-Senior-Software-Engineer-%26%2345-MEC-GPU-Cloud-Platform-NextGen-Global-Resources-LLC-Warren-NJ-07059/10358394/17829
Data Engineer,Infomatics Corp,"Nyc, NY",20 hours ago,"Job Description: Looking for following skills: Data-oriented APIs Experience with streaming ETL or analytical pipelines using Kafka,...",https://www.dice.com/jobs/detail/Data-Engineer-Infomatics-Corp-Nyc-NY-10001/10289532/6337245
Senior QA Engineer,Avesta Computer Services,"Parsippany-troy Hills, NJ",20 hours ago,"Our client is the world's leading and most diverse derivatives marketplace. But who they are goes deeper than that. Here,",https://www.dice.com/jobs/detail/Senior-QA-Engineer-Avesta-Computer-Services-Parsippany%26%2345troy-Hills-NJ-/avesta/6316580
Microsoft Azure API Developer- Java,"AGM Tech Solutions, LLC","Roseland, NJ",20 hours ago,"Our client, a fortune 500 Global Technology Company is looking for an experienced Backend Developer with demonstrated experience in...",https://www.dice.com/jobs/detail/Microsoft-Azure-API-Developer%26%2345-Java-AGM-Tech-Solutions%2C-LLC-Roseland-NJ-07068/91085788/6340750
SQL Server DBA,"PSR Associates, Inc.","New York, NY",17 hours ago,Be responsible for the design and delivery of database technology to solve business needs. Maintain effective internal control of the,https://www.dice.com/jobs/detail/SQL-Server-DBA-PSR-Associates%2C-Inc.-New-York-NY-10001/10115826/%2313052887
Lead C++ Engineer,Software Guidance & Assistance,"New York, NY",10 hours ago,"Lead C++ Engineer for a FULL TIME assignment with in New York, NY. My client is seeking a Lead C++",https://www.dice.com/jobs/detail/Lead-C%2B%2B-Engineer-Software-Guidance-%26-Assistance-New-York-NY-10001/sgainc/19%26%234504574
Business Intelligence (BI)...,Robert Half Technology,"Little Ferry, NJ",9 hours ago,Description Looking for a mid to senior level BI developer for a several months project with the possibility to extend,https://www.dice.com/jobs/detail/Business-Intelligence-%28BI%29-Consultant-Robert-Half-Technology-Little-Ferry-NJ-07643/rhalfint/02710%26%23450011201401
Sr. Oracle DBA,GDH,"Newark, NJ",moments ago,"Sr. Oracle DBA Title: Sr. Oracle DBA Location: Newark, NJ Duration: 18 Months Overview: GDH is seeking a Sr. Oracle",https://www.dice.com/jobs/detail/Sr.-Oracle-DBA-GDH-Newark-NJ-07102/10112156/GDH_65568%26%2345990
Big Data Engineer,Eliassen Group,"New York, NY",1 day ago,Are you a skilled Big Data Engineer with an interest in joining a leading healthcare organization on a contract to,https://www.dice.com/jobs/detail/Big-Data-Engineer-Eliassen-Group-New-York-NY-10017/cxelisen/331064
Senior Software Engineer(Java),PDDN Inc,"Englewood Cliffs, NJ",moments ago,"Senior Software Engineer, Market Data(Java) Location: Englewood Cliffs, NJ Long term Responsibilities Every day as a Market Data...",https://www.dice.com/jobs/detail/Senior-Software-Engineer%28Java%29-PDDN-Inc-Englewood-Cliffs-NJ-07632/10202969/PN%26%2345%26%23321033%26%234534
Cloud Engineer - Director...,PwC,"New York, NY",10 hours ago,"A career in our Cloud and Network Architecture practice, within Cloud Computing and Networking services, will provide you with the",https://www.dice.com/jobs/detail/Cloud-Engineer-%26%2345-Director-%28Financial-Services%29-PwC-New-York-NY-10016/10104943/902606
Financial Services - DevOps...,PwC,"New York, NY",10 hours ago,"A career in our Digital and Applications Design practice, within Application and Emerging Technology services, will provide you with a",https://www.dice.com/jobs/detail/Financial-Services-%26%2345-DevOps-Consulting-%26%2345-Senior-Manager-PwC-New-York-NY-10017/10104943/902184
Financial Services - DevOps...,PwC,"New York, NY",10 hours ago,"A career in our Digital and Applications Design practice, within Application and Emerging Technology services, will provide you with a",https://www.dice.com/jobs/detail/Financial-Services-%26%2345-DevOps-Engineer-%26%2345-Experience-Associate-PwC-New-York-NY-10017/10104943/902182
Consulting Managing Data Architect...,Insight,"New York City, NY",8 hours ago,"Requisition Number: 74495 We are looking for a Managing BI/Data Pre Sales Architect with practical, hands-on knowledge of modern data",https://www.dice.com/jobs/detail/Consulting-Managing-Data-Architect-%26-Big-Data-Insight-New-York-City-NY-10001/40001004/74495
Site Reliability Engineer / DevOps...,2 Bridge Partners,"New York, NY",15 hours ago,"2Bridge Partners has been engaged in the search for a direct-hire, full time, DevOps Engineer / SRE to join a",https://www.dice.com/jobs/detail/Site-Reliability-Engineer-%26%2347-DevOps-%26%2345-FinTech-2-Bridge-Partners-New-York-NY-10001/90827581/6270738
Bioinformatics Engineer II /...,Memorial Sloan Kettering Cancer Center,"New York, NY",11 hours ago,"Company Overview At Memorial Sloan Kettering (MSK), we're not only changing the way we treat cancer, but also the way",https://www.dice.com/jobs/detail/Bioinformatics-Engineer-II-%26%2347-Computational-Research-Scientist-%28Genomics%29-Memorial-Sloan-Kettering-Cancer-Center-New-York-NY-10001/10118869/2019%26%234537072
Technology Research Lead - Know...,LexisNexis - Risk Solutions,"New York, NY",2 weeks ago,"Technology Research Lead - Know Your Customer (KYC) Machine Learning Safe Banking Systems (SBS) New York City, NY SBS seeks",https://www.dice.com/jobs/detail/Technology-Research-Lead-%26%2345-Know-Your-Customer-%28KYC%29-Machine-Learning-LexisNexis-%26%2345-Risk-Solutions-New-York-NY-10001/10340288/6309770
MAPS NY Application Support...,Bank Of America,"New York, NY",1 day ago,"Job Description: Work as a L2 application support associate in the Markets Application production Services team supporting Credit,...",https://www.dice.com/jobs/detail/MAPS-NY-Application-Support-Associate-%26%2345-FICC-Credit%2C-Munis-and-Mortgages-Bank-Of-America-New-York-NY-10036/10118499/19081700
Data Scientist - Professional...,Bank Of America,"Jersey City, NJ",1 day ago,"Job Description: Responsible for developing, modifying and/or maintaining applications in the Global Markets environment. Software...",https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-Professional-Markets-Manager-%26%2345-Jersey-City%2C-NJ-Bank-Of-America-Jersey-City-NJ-07302/10118499/19079586
Big Data Consultant - NJ or NY...,Yoh - A Day & Zimmerman Company,"Jersey City, NJ",1 day ago,"Location: New Jersey strongly preferred, would consider NYC as second option and Boston as last Duration: 12 months+ Interview...",https://www.dice.com/jobs/detail/Big-Data-Consultant-%26%2345-NJ-or-NY-614297-Yoh-%26%2345-A-Day-%26-Zimmerman-Company-Jersey-City-NJ-07097/10107614/242453
Devops/Cloud Automation Engineer...,"Yashco Systems, Inc.","Jersey City, New Jersey",3 days ago,"Job Title- Devops/Cloud Automation Engineer with Duck Creek Knowledge Client: Direct Client Location: Whitehouse Station, NJ VISA: any...",https://www.dice.com/jobs/detail/Devops%26%2347Cloud-Automation-Engineer-with-Duck-Creek-Knowledge-Yashco-Systems%2C-Inc.-Jersey-City-New+Jersey-/RTL69726/6340239
"DevOps Engineer in White Plain, NY","ASC Services, LLC","White Plains, NY",3 days ago,"Great contract position in White Plains, NY for a DevOps Engineer for State of New York. Candidates must be able",https://www.dice.com/jobs/detail/DevOps-Engineer-in-White-Plain%2C-NY-ASC-Services%2C-LLC-White-Plains-NY-10601/10110805/6345838
ETL Developer (Temp to Hire),"NSD International, Inc.","Jersey City, NJ",2 weeks ago,Temp to Hire ETL Developer Temp to hire Jersey City NJ ETL Developer who has experience in developing enterprise ETL,https://www.dice.com/jobs/detail/ETL-Developer-%28Temp-to-Hire%29-NSD-International%2C-Inc.-Jersey-City-NJ-07097/90806965/6339169
Software Engineer/ Full Stack...,Open IT Labs LLC,"Weehawken, NJ",17 hours ago,Looking to hire consultants under IT Staff augmentation program : Software Engineer / Full Stack Developers/ Python Developer...,https://www.dice.com/jobs/detail/Software-Engineer%26%2347-Full-Stack-Developer-Open-IT-Labs-LLC-Weehawken-NJ-07086/91094513/6344500
Sr. Project Manager & Business...,"Compu-Vision Consulting, Inc.","New York, NY",2 weeks ago,"Position: Sr. Project Manager & Business Analyst - Client Data Strategy Type: Fulltime - Permanent Location: New York, NY 10104",https://www.dice.com/jobs/detail/Sr.-Project-Manager-%26-Business-Analyst-Compu%26%2345Vision-Consulting%2C-Inc.-New-York-NY-10104/10468931/BN364
DevOps Engineer/ SQL Developer,The Forum Group,"New York, NY",1 week ago,Investment firm in midtown is seeking a DevOps Engineer and Application Support Professional The person in this role will be,https://www.dice.com/jobs/detail/DevOps-Engineer%26%2347-SQL-Developer-The-Forum-Group-New-York-NY-10001/forumper/6330642
BI & Analytics Developer -...,Global Business Consulting Services,"New York, NY",1 week ago,This is FULL-TIME job and NO SPONSORSHIP IS AVAILABLE. Job description Specialist Data Analyst Our client is a leading provider,https://www.dice.com/jobs/detail/BI-%26-Analytics-Developer-%26%2345-Specialist-Data-Analyst-Global-Business-Consulting-Services-New-York-NY-10001/10115799/MA_DataAnalyst
Software Engineer / Java Engineer,"The Judge Group, Inc.","Yonkers, NY",9 hours ago,"Location: Yonkers, NY Description: Our client is currently seeking a Software Engineer / Java Engineer to work as a full-time",https://www.dice.com/jobs/detail/Software-Engineer-%26%2347-Java-Engineer-The-Judge-Group%2C-Inc.-Yonkers-NY-10701/cxjudgpa/640564
Consultant Contractor Cloud...,Gambit Technologies Inc,"New York, NY",1 day ago,Consultant Contractor Cloud Engineer AWS and DevOps This award-winning AWS partner is looking for a Devops engineer consultant for a,https://www.dice.com/jobs/detail/Consultant-Contractor-Cloud-Engineer-AWS-and-DevOps-Gambit-Technologies-Inc-New-York-NY-10001/10116662/CL9784101122
DevOps Cloud Platform Engineer,Gambit Technologies Inc,"New York, NY",1 day ago,Summary: A software company known as an excellent place to work and a leading innovator in globally distributed systems is,https://www.dice.com/jobs/detail/DevOps-Cloud-Platform-Engineer-Gambit-Technologies-Inc-New-York-NY-10001/10116662/NT396646103
DevOps and Site Reliability...,Gambit Technologies Inc,"New York, NY",1 day ago,DevOps and Site Reliability Engineers for Quant Hedge Fund Summary: We are working with a quantitative hedge fund startup that's,https://www.dice.com/jobs/detail/DevOps-and-Site-Reliability-Engineers-for-Quant-Hedge-Fund-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JP846852721
Big Data Tester/Data Engineer-(4...,Axtria,"Berkeley Heights, NJ",5 days ago,Big Data Tester/Data Engineer Introduction Axtria is a global provider of cloud software and data analytics to the Life Sciences,https://www.dice.com/jobs/detail/Big-Data-Tester%26%2347Data-Engineer%26%2345%284-STA%29-Axtria-Berkeley-Heights-NJ-07922/10488888/STASB%26%234501
ThoughtSpot Architect/ Developer,"Axis Group, LLC","Berkeley Heights, NJ",2 months ago,ThoughtSpot Architect/ Developer Title: Sr. Solutions Consultant Axis Group is a Business Intelligence consulting firm headquartered...,https://www.dice.com/jobs/detail/ThoughtSpot-Architect%26%2347-Developer-Axis-Group%2C-LLC-Berkeley-Heights-NJ-07922/NM14293/SC%26%2332%26%2345%26%2332NB
"Sr. Product Manager, Site...","The Connors Group, Inc.","New York, NY",4 days ago,"We are seeking a Senior Product Manager with experience in eCommerce and Software Engineering to help oversee the strategy, roadmaps,",https://www.dice.com/jobs/detail/Sr.-Product-Manager%2C-Site-Reliability-Engineer-The-Connors-Group%2C-Inc.-New-York-NY-10001/10119180/6044509
Cloud Engineer - DevOps,Velocity Technology Resources,"New York, NY",moments ago,"Velocity Technology is currently seeking an experienced Cloud Engineer/DevOps Engineer for our direct client in Midtown, NYC. This is...",https://www.dice.com/jobs/detail/Cloud-Engineer-%26%2345-DevOps-Velocity-Technology-Resources-New-York-NY-10019/80108439/19%26%234500086
JAVA Software Engineer in Test or...,Broadridge Financial Solutions,"New York, NY",1 day ago,"Company Description LTX is a next-generation fixed income trading platform incubated within Broadridge Financial Solutions, a global...",https://www.dice.com/jobs/detail/JAVA-Software-Engineer-in-Test-or-QA-Broadridge-Financial-Solutions-New-York-NY-10022/10238880/405999950635361
Director of Data Engineering-F2F...,Cardinal Integrated Technologies Inc,"Secaucus, NJ",12 hours ago,"Title:Director of Data Engineering Duration: Fulltime Location: Secaucus,NJ You will be part of a growing Data Engineering team that...",https://www.dice.com/jobs/detail/Director-of-Data-Engineering%26%2345F2F-Mandatory-Cardinal-Integrated-Technologies-Inc-Secaucus-NJ-07094/10121181/6209824
Application Architect - GCP/Google...,"Galen Technology Solutions, Inc.","Montvale, NJ",1 day ago,"This position is REMOTE W2 Only - No Agencies, No c2c, No sponsorships INTERESTED? Please Contact: Jackie Tagorda 973-805-7003...",https://www.dice.com/jobs/detail/Application-Architect-%26%2345-GCP%26%2347Google-Cloud-%28NJ%29-%26%2345-W2-Only-%26%2345-REMOTE-Galen-Technology-Solutions%2C-Inc.-Montvale-NJ-07645/galen/1572839
Cloud Platform Engineer at New...,Gambit Technologies Inc,"New York, NY",1 day ago,Summary: A high-frequency trading firm with global headquarters in New York is migrating its entire enterprise to the cloud and,https://www.dice.com/jobs/detail/Cloud-Platform-Engineer-at-New-York-Hedge-Fund-Gambit-Technologies-Inc-New-York-NY-10001/10116662/KB32522801021
Devops Engineer (1 - 10 years of...,"Archer I.T., LLC","New York, NY",5 days ago,Please only Citizens or GC's apply. We cannot transfer H1 or do file for GC at this point of time,https://www.dice.com/jobs/detail/Devops-Engineer-%281-%26%2345-10-years-of-experience%29-for-Top-Financial-Services-Firm-in-NY%2C-up-to-150k-base%21-Archer-I.T.%2C-LLC-New-York-NY-10001/10340096/6333580
C++ Developers All New!,Access Staffing,"New York, NY",2 weeks ago,C++ Developers All New! Highly visible C++ Software Engineer roles exist at prestigious financial services organization for rapidly...,https://www.dice.com/jobs/detail/C%2B%2B-Developers-All-New%21-Access-Staffing-New-York-NY-10017/accperny/1721119
SQL Server Developer(Backfill) -...,InfoPeople Corp,"Nyc, NY",3 weeks ago,"Job Title: SQL Server Developer Position Type: Contract Location: New York, NY, United States Description: MANDATORY...",https://www.dice.com/jobs/detail/SQL-Server-Developer%28Backfill%29-%26%2345-Direct-Client%3A%3A%3Aonly-NY-NJ-locals-InfoPeople-Corp-Nyc-NY-10001/10186340/6170560
Data Scientist / NLP - Fulltime...,Blue Rock Consulting,"Florham Park, NJ",1 week ago,"As a Data Scientist, you will be responsible for developing machine learning models to support product features in the roadmap.",https://www.dice.com/jobs/detail/Data-Scientist-%26%2347-NLP-%26%2345-Fulltime-%28NJ%29-Blue-Rock-Consulting-Florham-Park-NJ-07495/91012318/661796
AWS DevOps Engineer - NY or NJ w/...,"NorthBay Solutions, LLC","New York, NY",1 week ago,"About Us Would you like to be part of a team focused on helping customers in a ""once in a",https://www.dice.com/jobs/detail/AWS-DevOps-Engineer-%26%2345-NY-or-NJ-w%26%2347-up-to-70%26%2337-travel-required-NorthBay-Solutions%2C-LLC-New-York-NY-10001/91094041/142
Senior Software Developer - Hot To...,Next Step Systems,"Great Neck, NY",23 hours ago,"Senior Software Developer - Hot To Hire! ***Company has experienced significant growth, having doubled in size the last 5 years!***",https://www.dice.com/jobs/detail/Senior-Software-Developer-%26%2345-Hot-To-Hire%21-%26%2345-G-Next-Step-Systems-Great-Neck-NY-11020/NEXIL001/6325913
C++ Software Developer - Hot To...,Next Step Systems,"Great Neck, NY",23 hours ago,"C++ Software Developer - Hot To Hire! ***Company has experienced significant growth, having doubled in size the last 5 years!***",https://www.dice.com/jobs/detail/C%2B%2B-Software-Developer-%26%2345-Hot-To-Hire%21-%26%2345-R-Next-Step-Systems-Great-Neck-NY-11020/NEXIL001/6324132
Associate Software Developer -...,Next Step Systems,"Great Neck, NY",23 hours ago,"Associate Software Developer - Interview Now! Will consider entry level candidates! ***Company has experienced significant growth,...",https://www.dice.com/jobs/detail/Associate-Software-Developer-%26%2345-Interview-Now%21-%26%2345-M-Next-Step-Systems-Great-Neck-NY-11020/NEXIL001/6322257
Pre-Sales Cloud Architect (New...,Information Builders,"New York City, NY",11 hours ago,Title: Pre-Sales Cloud Architect (SA) Reporting To: VP Technical Sales Strategy and Engineering Company Description Superior customer...,https://www.dice.com/jobs/detail/Pre%26%2345Sales-Cloud-Architect-%28New-York-NY-US%29-Information-Builders-New-York-City-NY-10001/infnj001/53979266
"Software Engineer, Platform...",Gambit Technologies Inc,"New York, NY",1 day ago,Summary: An elite tech-driven hedge funds headquartered in NYC is tackling problems through experimentation and analysis - their team...,https://www.dice.com/jobs/detail/Software-Engineer%2C-Platform-Reliability-%28%24200K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/AC915094115
Devops Engineer - 2019 Quick Hire...,Gambit Technologies Inc,"New York, NY",1 day ago,Devops Engineer - 2019 Quick Hire Opportunity A highly regarded fin-tech shop in New York City is looking for skilled,https://www.dice.com/jobs/detail/Devops-Engineer-%26%2345-2019-Quick-Hire-Opportunity-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JP7562171219
Senior Site Reliability Engineer -...,Gambit Technologies Inc,"New York, NY",1 day ago,Summary A rapidly growing NYC tech startup is seeking a development focused Site Reliability Engineer to promote a modern DevOps,https://www.dice.com/jobs/detail/Senior-Site-Reliability-Engineer-%26%2345-Top-NYC-Tech-Firm-%28%24200K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/AC88162269
Front-end Engineer (Angular) -...,Gambit Technologies Inc,"New York, NY",1 day ago,Summary: A NYC FinTech Firm is looking for a Front-end Angular Engineer to join their collaborative team in the greenfield,https://www.dice.com/jobs/detail/Front%26%2345end-Engineer-%28Angular%29-%26%2345-FinTech-Team-%28%24120K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/MF478980125
"Lead Cloud Software Engineer,...",Gambit Technologies Inc,"New York, NY",1 day ago,Summary: A specialized tech team within the Greater NYC area is currently building out a greenfield SaaS human analytics platform.,https://www.dice.com/jobs/detail/Lead-Cloud-Software-Engineer%2C-Greenfield-SaaS-Platform-%28%24200%26%2345300K%2B%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/EH424021416
".NET Software Dev III, ASP .NET,...","Galen Technology Solutions, Inc.","Montvale, NJ",1 day ago,"This position is located in BERGEN COUNTY, NJ OR DALLAS, TX W2 Only - No Agencies, No c2c, No sponsorships",https://www.dice.com/jobs/detail/.NET-Software-Dev-III%2C-ASP-.NET%2C-NoSQL%26%2347Spark%2CPrototypes-%28NJ%29-%26%2345-W2-Only-Galen-Technology-Solutions%2C-Inc.-Montvale-NJ-07645/galen/1572836
Web Application Developer -...,"Galen Technology Solutions, Inc.","Montvale, NJ",1 day ago,"W2 Candidates only, No 3rd parties or C2C, pleas e Position is located in Northern NJ/Bergen County NJ INTERESTERD? Please",https://www.dice.com/jobs/detail/Web-Application-Developer-%26%2345-Angular-JS%2C-Microservices-%28NJ%29-%26%2345-W2-Only-Galen-Technology-Solutions%2C-Inc.-Montvale-NJ-07645/galen/1572772
C#/VBA Developer || Locals || F2F...,Amtex Systems Inc.,"New York, NY",20 hours ago,"Key Skills: Design, develop, test, deploy, and support high quality front office applications and toolsets while working closely with...",https://www.dice.com/jobs/detail/C%23%26%2347VBA-Developer-%7C%7C-Locals-%7C%7C-F2F-%7C%7C-Financial-Background-Amtex-Systems-Inc.-New-York-NY-10001/10124954/CVBA001
Senior Backend Engineer ($200k+...,Gambit Technologies Inc,"New York, NY",1 day ago,Summary A series E global tech company in NYC that processes billions of data points monthly to allow large brands,https://www.dice.com/jobs/detail/Senior-Backend-Engineer-%28%24200k%2B-plus-equity%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/GV837623111
Senior Data Lake...,Cardinal Integrated Technologies Inc,"Nyc, NY",1 week ago,Direct Client Requirement Title: Senior Data Lake Engineer/Developer-Tech Lead Duration: 6 months CTH Location: New York Job...,https://www.dice.com/jobs/detail/Senior-Data-Lake-Engineer%26%2347Developer%26%2345Tech-Lead-Cardinal-Integrated-Technologies-Inc-Nyc-NY-10001/10121181/6254589
PostgreSQL DBA Consultant,"The Connors Group, Inc.","New York, NY",4 days ago,"You will be responsible for;: Tune top 10 long-running queries on the primary database Locate, identify, classify, and document...",https://www.dice.com/jobs/detail/PostgreSQL-DBA-Consultant-The-Connors-Group%2C-Inc.-New-York-NY-10001/10119180/7207
Big Data Engineer/Developer,"Innovative Information Technologies, Inc","New York, NY",20 hours ago,Big Data Engineer/Developer We are searching for a Big Data Engineer/Developer to add to our team on our project at,https://www.dice.com/jobs/detail/Big-Data-Engineer%26%2347Developer-Innovative-Information-Technologies%2C-Inc-New-York-NY-10001/10113363/662165
DevOps / AWS Engineer,NIC INFO TEK INC,"New York City, NY",2 weeks ago,Duties and Responsibilities: Implement and support AWS Kafka clusters Implement and support AWS-based Mongo DB instances Coordinates...,https://www.dice.com/jobs/detail/DevOps-%26%2347-AWS-Engineer-NIC-INFO-TEK-INC-New-York-City-NY-10001/10123917/6335471
Senior DevOps Engineer in...,Quintessence Computer Corp,"Edison, NJ",2 weeks ago,Lead or Senior DevOps Engineer === ONLY LOCAL CANDIDATES PLEASE === === WE ARE OPEN TO VISA TRANSFERS AND VISA,https://www.dice.com/jobs/detail/Senior-DevOps-Engineer-in-Financial-Trading-Systems-%28NO-3RD-PARTY-CANDIDATES-PLEASE%29-Quintessence-Computer-Corp-Edison-NJ-10008/quintny/DEVOPS509
Sr. Java Fullstack Developer /...,Synechron Inc.,"Weehawken, NJ",7 days ago,"About Synechron Synechron, one of the fastest-growing digital, business consulting & technology services providers, is a $500...",https://www.dice.com/jobs/detail/Sr.-Java-Fullstack-Developer-%26%2347-Lead-_-NJ-Synechron-Inc.-Weehawken-NJ-07086/10111699/6322946
SAS Data Scientist - Need GC and...,Infinity Tech Group Inc,"Jericho, NY",4 weeks ago,"Hi, Hope you are doing great. Please find the requirement below and let me know if you are interested. Role:",https://www.dice.com/jobs/detail/SAS-Data-Scientist-%26%2345-Need-GC-and-USC-Infinity-Tech-Group-Inc-Jericho-NY-11753/infnj003/SAI%26%2332SAS%26%2332DS
"Scala Developer || New York, NY ||...",Zencon Group,"New York City, NY",3 weeks ago,Description: Some of the skiil-set required for the Scala Dev role are as under: Strong knowledge of Scala programming Strong,https://www.dice.com/jobs/detail/Scala-Developer-%7C%7C-New-York%2C-NY-%7C%7C-12%2BMonths-Zencon-Group-New-York-City-NY-10001/91109447/6337217
AWS DevOps Engineer - Fixed...,CoTalent,"Newark, NJ",1 month ago,"*W2/C2C - 6+ Months Contract - Right to Hire, Those authorized to work in the United States without sponsorship are",https://www.dice.com/jobs/detail/AWS-DevOps-Engineer-%26%2345-Fixed-Income%2C-NEWARK%2C-New-Jersey-CoTalent-Newark-NJ-07101/91102393/6322267
Data Scientist - NLP - Remote !!,Microexcel,"New York, NY",1 week ago,Our Direct Client is looking for a Data Scientist with strong NLP exp Good experience in Modelling for F1 Optimization,https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-NLP-%26%2345-Remote-%21%21-Microexcel-New-York-NY-10001/10206078/gs_saphana
DevOps Engineer with Kafka...,Techtriad Team - T3,"New York, NY",7 days ago,Senior DevOps Engineer 5 Penn Plaza NYC Phone/In person Interview Position Summary: Implement and support AWS-based Kafka clusters and...,https://www.dice.com/jobs/detail/DevOps-Engineer-with-Kafka-experience-%28IN-PERSON-INTERVIEW%29-Techtriad-Team-%26%2345-T3-New-York-NY-10001/90995670/NKDENY
Immediate need -Application...,Kelly IT,"Short Hills, NJ",7 days ago,"Kelly Services is seeking an Application Architect I for a leading commercial data and analytics company in Short Hills, NJ.",https://www.dice.com/jobs/detail/Immediate-need-%26%2345Application-Architect-I-%26%2345Short-Hills%2C-NJ-Kelly-IT-Short-Hills-NJ-07078/10114756a/6292960
Data Engineer with Google Cloud...,Terminal Contacts LLC,"Piscataway, NJ",1 week ago,Role: GCP Data Engineer Location: Piscataway NJ Virtusa | Amex Contract Job Roles/Responsibilities: Min 1-2 yrs of experience in...,https://www.dice.com/jobs/detail/Data-Engineer-with-Google-Cloud-Platform-%26%2345-Piscataway-NJ-Terminal-Contacts-LLC-Piscataway-NJ-08854/10480767/ANG_GCPDE
Senior KDB+/Q Developer for Top...,"Archer I.T., LLC","New York, NY",5 days ago,"Senior KDB+/Q Developer: KDB is the strategic platform for realtime analytics in our firm, across multiple front office desks. The",https://www.dice.com/jobs/detail/Senior-KDB%2B%26%2347Q-Developer-for-Top-Financial-Firm-in-NYC%21-%241000-per-day-give-or-take%21-Archer-I.T.%2C-LLC-New-York-NY-10001/10340096/6313513
backfill - Data analyst (Snowflake...,Job Cloud Inc.,"New York, NY",3 days ago,"BACKFILL position. Only 1 interview within 48 hours and they will make their decision. Position: Data analyst Location: NYC, NY",https://www.dice.com/jobs/detail/backfill-%26%2345-Data-analyst-%28Snowflake-Database%29-%26%2345-NYC%2C-NY-10011-Job-Cloud-Inc.-New-York-NY-10001/90960822/6345817
Contract Opening Role :- Senior...,Quantum World Technologies Inc.,"New York, NY",16 hours ago,"Role :- Senior BigData Engineer Location :- New York, NY Strong coding skills in Python (or scala or java) Strong",https://www.dice.com/jobs/detail/Contract-Opening-Role-%3A%26%2345-Senior-BigData-Engineer-Location-%3A%26%2345-New-York%2C-NY-Quantum-World-Technologies-Inc.-New-York-NY-10001/90999956/2019%26%23454208
